Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix,Prix M2
17,5,120,4,1,1,1,0,1,0,0,0,2050,17.08
22,2,120,4,1,1,1,1,0,1,0,1,2050,17.08
1,6,72,3,0,0,0,1,0,0,1,0,1100,15.28
1,6,80,3,1,1,1,1,0,0,1,0,1400,17.50
2,3,95,4,1,1,1,1,1,1,0,0,2100,22.11
2,4,88,3,1,1,1,1,0,1,0,0,2100,23.86
2,4,75,4,1,1,1,0,0,0,0,0,2100,28.00
3,3,71,3,1,1,1,1,0,1,0,0,2100,29.58
4,4,50,2,1,1,1,1,0,1,0,0,2100,42.00
4,2,90,3,1,1,1,1,0,0,0,0,2100,23.33
4,1,70,3,1,1,1,0,0,0,0,0,2100,30.00
4,2,62,2,1,1,1,1,0,1,0,0,2100,33.87
4,3,170,4,1,1,1,1,0,0,0,0,2100,12.35
4,1,65,2,1,0,1,0,1,0,0,0,2100,32.31
4,5,90,4,1,1,1,1,0,0,0,0,2100,23.33
4,1,86,4,0,0,0,0,0,0,0,0,2100,24.42
6,4,55,2,1,1,1,1,0,1,0,0,2100,38.18
6,4,75,3,1,1,1,1,0,0,0,0,2100,28.00
6,1,75,3,1,1,1,1,0,1,0,1,2100,28.00
6,4,76,3,1,1,1,0,0,0,0,0,2100,27.63
6,3,100,4,1,1,1,1,0,1,0,0,2100,21.00
6,6,80,3,1,1,1,1,0,1,0,0,2100,26.25
6,9,55,2,1,1,1,0,0,0,0,0,2100,38.18
6,7,85,3,1,1,1,0,0,0,0,0,2100,24.71
6,8,170,5,1,1,1,0,0,0,0,0,2100,12.35
6,1,117,5,0,0,0,0,1,0,0,0,2100,17.95
6,10,78,3,1,1,1,0,0,0,0,0,2100,26.92
7,1,100,3,1,1,1,1,0,0,1,1,2100,21.00
7,5,73,3,1,1,1,1,0,1,0,0,2100,28.77
8,5,65,3,1,1,1,1,0,0,0,0,2100,32.31
8,4,100,5,1,1,1,0,0,0,0,0,2100,21.00
9,4,160,5,1,1,1,0,0,0,0,0,2100,13.13
10,1,90,4,1,1,1,1,0,1,0,0,2100,23.33
12,4,140,4,1,1,1,0,0,0,0,0,2100,15.00
12,5,79,3,1,1,1,0,0,0,1,0,2100,26.58
14,10,102,3,1,1,1,1,0,1,1,0,2100,20.59
14,1,118,4,0,0,0,1,0,1,0,0,2100,17.80
14,1,87,3,0,0,0,0,0,0,0,0,2100,24.14
14,2,93,3,1,1,1,0,0,0,0,1,2100,22.58
14,2,85,3,0,0,0,0,0,0,0,0,2100,24.71
15,2,82,4,1,1,1,1,0,1,0,0,2100,25.61
15,2,70,3,1,1,1,0,0,0,0,0,2100,30.00
15,5,155,5,1,1,1,0,0,0,0,0,2100,13.55
15,3,78,3,1,1,1,0,0,0,0,0,2100,26.92
15,4,141,4,1,1,1,0,0,0,0,0,2100,14.89
15,1,70,3,1,1,1,1,0,1,0,0,2100,30.00
15,5,110,3,1,1,1,0,0,0,0,0,2100,19.09
16,3,32,2,1,1,1,1,0,0,0,0,2100,65.63
17,2,89,3,1,1,1,1,0,0,0,0,2100,23.60
17,3,70,3,1,1,1,1,0,0,0,0,2100,30.00
18,1,50,3,0,0,0,1,0,0,0,0,2100,42.00
18,1,65,3,1,1,1,1,0,0,0,0,2100,32.31
20,5,127,5,1,1,1,0,0,0,0,0,2100,16.54
20,1,80,3,1,1,1,1,0,0,0,0,2100,26.25
21,1,38,2,1,1,1,0,0,0,1,1,2100,55.26
21,3,104,4,1,1,1,1,0,0,0,0,2100,20.19
22,3,147,5,1,1,1,0,0,0,0,1,2100,14.29
22,1,155,5,1,1,1,1,0,1,0,1,2100,13.55
22,1,150,5,1,1,1,1,0,1,1,1,2100,14.00
22,1,125,4,1,1,1,0,0,0,1,1,2100,16.80
22,4,134,4,1,1,1,0,0,0,0,1,2100,15.67
22,5,130,5,1,1,1,0,0,0,0,0,2100,16.15
24,1,39,2,1,1,1,1,0,1,0,0,2100,53.85
24,7,120,4,1,1,1,0,0,0,0,0,2100,17.50
24,3,100,4,1,1,1,1,0,1,0,0,2100,21.00
25,3,170,4,1,1,1,1,0,1,0,1,2100,12.35
25,3,100,5,1,1,1,1,1,1,0,1,2100,21.00
25,4,140,4,1,1,1,0,0,0,0,1,2100,15.00
25,3,90,3,1,1,1,0,0,0,1,0,2100,23.33
25,1,90,4,1,1,1,0,0,0,0,0,2100,23.33
27,4,64,2,1,1,1,0,0,0,0,0,2100,32.81
27,1,80,3,1,1,1,1,0,1,0,1,2100,26.25
27,10,74,3,1,1,1,1,0,0,0,0,2100,28.38
27,1,75,2,1,1,1,1,0,1,0,1,2100,28.00
27,4,125,4,1,0,1,1,0,0,0,0,2100,16.80
27,1,77,3,1,1,1,1,0,1,0,1,2100,27.27
27,1,80,3,1,1,1,1,0,0,0,0,2100,26.25
1,6,50,2,0,1,1,1,1,0,0,0,1500,30.00
6,2,100,3,1,1,1,0,0,1,0,0,2150,21.50
6,11,90,4,1,1,1,0,0,0,0,0,2150,23.89
13,2,98,4,1,1,1,1,0,1,0,0,2150,21.94
14,6,143,5,1,1,1,0,0,0,0,0,2150,15.03
14,1,120,4,1,1,1,0,0,0,0,0,2150,17.92
17,3,150,4,1,1,1,0,0,0,0,0,2150,14.33
17,5,127,4,1,1,1,0,0,0,0,0,2150,16.93
22,3,67,3,1,1,1,1,0,1,0,0,2150,32.09
24,4,80,3,1,1,1,0,0,0,0,0,2150,26.88
25,2,220,5,1,1,1,1,0,1,0,1,2150,9.77
22,1,115,4,1,1,1,1,0,1,0,0,2180,18.96
1,6,90,4,1,1,1,0,0,0,0,0,1500,16.67
1,6,75,3,1,1,1,0,0,0,0,0,1989,26.52
2,5,80,3,1,1,1,0,0,0,0,0,2200,27.50
2,4,75,3,1,1,1,0,0,0,0,0,2200,29.33
3,2,64,3,1,1,1,0,0,0,0,0,2200,34.38
4,4,70,3,0,0,0,1,0,1,0,0,2200,31.43
4,5,32,2,1,1,1,0,0,0,0,0,2200,68.75
4,3,70,3,0,1,1,1,0,0,0,0,2200,31.43
4,1,110,4,1,1,1,1,0,0,0,0,2200,20.00
4,5,140,5,1,1,1,1,0,1,0,0,2200,15.71
4,6,83,2,1,1,1,1,0,1,0,0,2200,26.51
4,3,130,5,1,1,1,1,0,1,0,0,2200,16.92
4,4,90,4,1,1,1,1,0,1,0,0,2200,24.44
4,1,57,2,0,0,0,0,0,0,0,0,2200,38.60
4,5,165,5,1,1,1,1,0,1,1,0,2200,13.33
4,4,100,4,0,0,0,0,0,0,0,0,2200,22.00
4,1,38,2,1,0,1,1,0,1,0,0,2200,57.89
4,3,170,5,1,1,1,1,0,0,0,0,2200,12.94
4,4,120,4,1,1,1,1,0,1,0,0,2200,18.33
4,1,94,4,1,1,1,1,0,1,0,0,2200,23.40
4,12,56,2,1,1,1,0,0,1,1,0,2200,39.29
4,5,155,5,1,1,1,1,0,0,1,0,2200,14.19
4,4,80,3,1,1,1,0,0,0,0,0,2200,27.50
4,5,34,2,1,1,1,1,0,1,0,0,2200,64.71
4,1,53,3,1,1,1,0,0,0,0,0,2200,41.51
4,4,96,4,1,1,1,1,0,1,0,0,2200,22.92
4,8,170,5,1,1,1,1,0,1,0,0,2200,12.94
4,4,100,5,1,1,1,0,0,0,0,0,2200,22.00
4,2,85,3,1,1,1,0,0,0,0,0,2200,25.88
4,5,60,3,1,1,1,0,0,0,0,0,2200,36.67
4,6,176,4,1,1,1,0,0,0,0,0,2200,12.50
4,3,130,6,1,1,1,1,0,1,0,0,2200,16.92
4,5,85,3,0,0,0,0,0,0,0,0,2200,25.88
4,5,55,3,1,1,1,0,0,0,0,0,2200,40.00
4,4,110,5,0,0,0,0,0,0,0,0,2200,20.00
4,4,150,6,0,0,0,0,0,0,0,0,2200,14.67
4,3,216,6,1,1,1,0,0,0,0,0,2200,10.19
5,1,68,3,0,0,0,0,0,0,0,0,2200,32.35
6,4,55,2,1,1,1,1,0,1,0,0,2200,40.00
6,2,115,5,1,1,1,1,0,1,0,0,2200,19.13
6,6,55,2,1,1,1,0,0,0,1,0,2200,40.00
6,8,68,3,1,1,1,1,0,1,0,0,2200,32.35
6,7,75,3,1,1,1,1,1,0,0,0,2200,29.33
6,3,76,3,1,1,1,1,0,1,0,0,2200,28.95
6,2,115,4,1,1,1,1,0,1,0,0,2200,19.13
6,9,72,3,1,1,1,1,0,0,0,0,2200,30.56
6,4,75,3,1,1,1,0,0,0,0,0,2200,29.33
6,1,75,3,1,1,1,1,0,1,0,0,2200,29.33
6,3,62,2,1,1,1,0,0,0,0,0,2200,35.48
6,6,75,3,1,1,1,0,0,0,0,0,2200,29.33
6,2,75,3,1,1,0,0,1,0,0,0,2200,29.33
6,9,55,2,1,1,1,0,0,0,0,0,2200,40.00
6,6,70,3,1,1,1,0,0,0,0,0,2200,31.43
6,1,74,3,1,1,1,0,0,0,0,0,2200,29.73
6,13,76,3,1,1,1,0,0,0,0,0,2200,28.95
7,2,95,4,1,0,0,0,0,0,0,0,2200,23.16
7,4,102,4,1,1,1,1,1,0,0,0,2200,21.57
7,7,76,3,1,1,1,1,0,1,0,0,2200,28.95
8,3,49,3,1,1,1,1,0,0,0,0,2200,44.90
9,3,70,3,1,1,1,1,0,0,1,0,2200,31.43
11,1,120,4,1,1,1,1,0,0,0,0,2200,18.33
11,5,85,3,0,0,0,0,0,0,0,0,2200,25.88
11,1,76,3,0,0,0,0,0,0,0,0,2200,28.95
11,3,80,4,1,1,1,0,0,0,0,0,2200,27.50
11,3,113,4,1,1,1,0,0,0,1,0,2200,19.47
12,3,76,3,1,1,1,0,0,0,0,0,2200,28.95
12,5,46,2,1,1,1,0,0,0,0,0,2200,47.83
12,1,170,5,1,1,1,0,0,0,0,0,2200,12.94
12,2,75,3,1,1,1,0,0,0,0,0,2200,29.33
13,5,110,5,1,1,1,1,0,0,0,1,2200,20.00
13,14,120,4,1,1,1,0,0,0,0,0,2200,18.33
14,4,58,2,1,1,1,1,0,0,0,0,2200,37.93
14,1,65,2,1,1,1,1,0,1,0,1,2200,33.85
14,1,140,4,0,0,0,0,0,0,0,0,2200,15.71
14,2,110,4,0,0,0,0,0,0,0,0,2200,20.00
14,4,93,4,1,1,1,1,1,0,1,0,2200,23.66
14,6,93,4,1,1,1,1,0,1,0,0,2200,23.66
14,1,130,4,0,0,0,0,0,0,0,0,2200,16.92
14,5,132,6,1,1,1,1,0,1,0,0,2200,16.67
14,3,87,3,1,1,1,0,0,0,0,0,2200,25.29
14,5,120,4,1,1,1,0,0,0,0,0,2200,18.33
14,1,100,4,1,1,1,0,0,0,0,0,2200,22.00
15,5,100,4,1,1,1,0,0,0,0,0,2200,22.00
15,1,125,4,1,1,1,1,1,1,1,0,2200,17.60
15,5,90,4,1,1,1,1,0,1,0,0,2200,24.44
15,5,52,2,1,1,1,0,0,0,0,0,2200,42.31
15,6,112,3,1,1,1,0,1,0,0,1,2200,19.64
15,2,70,3,1,1,1,1,0,0,0,0,2200,31.43
15,2,86,4,1,1,1,0,0,0,0,0,2200,25.58
15,1,124,4,1,1,1,1,0,1,0,0,2200,17.74
15,1,70,3,1,1,1,0,1,0,0,0,2200,31.43
15,4,114,4,1,1,1,0,1,0,0,0,2200,19.30
16,3,60,3,1,1,1,0,0,0,0,0,2200,36.67
17,4,95,4,1,1,1,1,0,1,0,0,2200,23.16
17,6,80,3,1,1,1,1,0,0,0,0,2200,27.50
17,3,75,3,1,1,1,1,0,0,0,1,2200,29.33
17,2,120,4,1,1,1,1,0,1,0,0,2200,18.33
17,1,83,3,1,1,1,1,1,0,0,0,2200,26.51
17,3,71,3,1,1,1,1,0,0,0,1,2200,30.99
17,3,120,3,1,1,1,0,0,0,0,0,2200,18.33
17,2,70,3,1,1,1,0,0,0,0,0,2200,31.43
17,5,126,4,1,1,1,0,0,0,0,0,2200,17.46
18,4,85,3,1,1,1,0,0,0,0,1,2200,25.88
18,3,79,4,1,1,1,1,0,0,0,0,2200,27.85
18,5,70,2,1,1,1,0,0,0,0,0,2200,31.43
18,3,95,3,1,1,1,1,0,0,0,0,2200,23.16
18,2,80,3,1,1,1,1,0,1,0,1,2200,27.50
18,2,83,3,1,1,1,1,0,1,0,0,2200,26.51
19,1,87,3,0,0,0,1,0,1,0,0,2200,25.29
20,4,200,4,1,1,1,1,0,0,0,0,2200,11.00
20,2,80,3,1,1,1,1,0,1,0,0,2200,27.50
20,2,150,5,1,1,1,1,0,1,0,0,2200,14.67
20,1,89,3,1,1,1,1,0,0,0,0,2200,24.72
20,2,180,5,1,1,1,1,0,0,0,1,2200,12.22
20,5,128,5,1,1,1,0,0,0,0,0,2200,17.19
22,3,135,4,1,1,1,1,0,1,1,0,2200,16.30
22,7,160,4,1,1,1,1,0,1,0,1,2200,13.75
22,1,100,4,1,1,1,1,0,1,0,0,2200,22.00
22,1,105,4,1,1,1,1,0,1,0,0,2200,20.95
22,1,135,5,1,1,1,0,0,0,0,1,2200,16.30
22,1,133,4,1,1,1,1,0,0,0,0,2200,16.54
22,1,119,4,1,1,1,0,0,0,0,0,2200,18.49
22,4,86,3,1,1,1,1,0,0,0,0,2200,25.58
22,4,164,4,1,1,1,1,0,1,0,1,2200,13.41
22,3,140,4,1,1,1,1,0,1,0,1,2200,15.71
22,3,80,3,1,1,1,0,0,0,0,0,2200,27.50
22,2,82,4,1,1,1,0,0,0,0,1,2200,26.83
22,11,47,2,1,1,1,0,0,0,1,0,2200,46.81
22,3,98,3,1,1,1,0,0,0,0,0,2200,22.45
24,5,95,3,0,0,0,0,0,0,0,0,2200,23.16
24,5,127,4,0,0,0,0,0,0,0,0,2200,17.32
24,1,38,2,1,1,1,1,0,1,0,0,2200,57.89
24,3,110,4,1,1,1,0,0,0,0,0,2200,20.00
24,2,39,2,0,0,0,1,0,1,0,0,2200,56.41
25,3,145,3,1,1,1,1,0,1,0,1,2200,15.17
25,4,116,4,1,1,1,1,0,1,0,1,2200,18.97
25,2,180,5,1,1,1,0,1,0,0,0,2200,12.22
25,3,98,3,1,1,1,0,0,0,0,0,2200,22.45
25,5,75,3,1,1,1,1,0,1,1,0,2200,29.33
25,1,100,4,1,1,1,1,0,0,0,0,2200,22.00
25,4,95,4,1,1,1,1,0,1,0,0,2200,23.16
25,3,102,3,1,1,1,1,0,1,0,1,2200,21.57
25,3,85,3,1,1,1,0,0,0,0,0,2200,25.88
25,1,130,4,1,1,1,0,0,0,0,1,2200,16.92
25,1,100,3,0,0,0,0,1,0,0,1,2200,22.00
25,3,90,4,0,0,0,0,0,0,0,0,2200,24.44
26,1,120,4,1,1,1,0,1,0,0,0,2200,18.33
26,8,100,4,1,1,1,1,0,0,0,0,2200,22.00
27,1,120,4,1,1,1,1,1,1,0,1,2200,18.33
27,1,63,3,1,1,1,0,0,0,1,0,2200,34.92
27,1,120,4,0,0,0,0,0,0,0,0,2200,18.33
27,1,130,4,0,0,0,1,0,1,0,0,2200,16.92
27,1,118,4,0,0,0,0,0,0,0,0,2200,18.64
27,1,120,4,1,1,1,0,0,0,0,1,2200,18.33
27,4,110,3,1,1,1,1,0,1,0,1,2200,20.00
27,2,76,3,1,1,1,0,0,0,0,0,2200,28.95
27,2,90,3,1,1,1,0,1,0,0,1,2200,24.44
27,1,100,3,1,1,1,0,1,0,0,1,2200,22.00
27,1,135,4,1,1,1,0,0,0,0,1,2200,16.30
27,1,156,5,1,1,1,1,1,0,0,1,2200,14.10
28,2,75,3,1,1,1,0,0,0,1,0,2200,29.33
22,5,103,3,1,1,1,0,0,0,0,1,2230,21.65
4,1,84,3,1,1,1,0,0,0,0,0,2250,26.79
4,4,26,1,1,1,1,1,0,1,0,0,2250,86.54
5,5,85,4,1,1,1,1,0,1,0,0,2250,26.47
6,1,100,5,1,1,1,1,0,1,1,0,2250,22.50
9,3,70,3,1,1,1,1,0,0,1,0,2250,32.14
11,4,117,3,1,1,1,1,0,1,0,0,2250,19.23
14,2,133,4,1,1,1,0,0,0,0,1,2250,16.92
15,3,95,4,1,1,1,1,0,1,0,0,2250,23.68
17,3,240,5,1,1,1,0,0,0,0,1,2250,9.38
17,3,60,3,1,1,1,0,0,0,0,0,2250,37.50
18,1,120,4,1,1,1,0,0,0,0,0,2250,18.75
22,3,114,5,1,1,1,0,0,0,0,1,2250,19.74
22,1,92,4,0,0,0,0,0,0,0,1,2250,24.46
22,3,70,3,0,0,0,0,0,0,0,0,2250,32.14
22,1,80,4,1,1,1,0,0,0,0,0,2250,28.13
24,1,80,3,1,1,1,0,0,0,0,0,2250,28.13
25,3,100,3,1,1,1,1,0,1,0,1,2250,22.50
25,2,220,4,1,1,1,0,0,0,0,1,2250,10.23
27,3,73,3,1,1,1,1,0,0,0,0,2250,30.82
27,3,140,4,1,1,1,1,0,1,0,1,2250,16.07
27,5,150,5,1,1,1,0,0,0,0,0,2250,15.00
26,4,68,3,1,1,1,1,0,0,0,0,2255,33.16
26,1,82,3,1,1,1,1,0,0,0,0,2255,27.50
2,1,116,4,1,1,1,1,0,1,0,1,2260,19.48
18,5,100,4,1,1,1,0,0,0,0,0,2280,22.80
1,7,85,4,1,1,1,1,0,0,0,0,1500,17.65
1,7,100,4,1,1,1,1,0,1,0,0,1500,15.00
1,7,75,3,1,1,1,1,0,0,0,0,1560,20.80
2,1,73,3,1,1,1,0,0,0,0,0,2300,31.51
2,2,72,3,1,1,1,0,0,0,0,0,2300,31.94
2,3,75,3,1,1,1,0,0,0,0,0,2300,30.67
3,3,70,3,0,0,0,0,0,0,0,0,2300,32.86
4,5,120,5,1,1,1,1,0,0,1,0,2300,19.17
4,2,100,4,1,1,1,1,0,1,0,0,2300,23.00
4,6,120,4,1,1,1,1,0,1,0,0,2300,19.17
4,5,210,8,1,1,1,1,0,1,0,0,2300,10.95
4,2,70,3,0,0,0,0,0,0,0,0,2300,32.86
4,1,35,2,1,1,1,1,0,0,0,0,2300,65.71
4,4,120,4,1,1,1,1,0,0,0,0,2300,19.17
4,3,75,3,1,1,1,1,0,1,0,0,2300,30.67
4,4,84,4,1,1,1,1,0,0,1,0,2300,27.38
4,4,94,4,1,1,1,1,0,1,0,1,2300,24.47
4,4,75,3,1,1,1,0,0,0,0,0,2300,30.67
4,1,127,5,0,0,0,1,0,1,0,0,2300,18.11
4,2,118,5,1,1,1,0,0,0,0,1,2300,19.49
4,5,80,3,1,1,1,0,0,0,0,0,2300,28.75
4,5,80,3,1,1,1,0,0,0,0,0,2300,28.75
4,1,35,2,1,1,1,0,0,0,0,0,2300,65.71
5,5,70,3,1,1,1,1,0,0,0,0,2300,32.86
5,4,250,9,1,1,1,1,0,1,0,0,2300,9.20
5,5,72,4,1,1,1,1,0,0,0,0,2300,31.94
6,8,77,3,1,1,1,0,0,1,0,0,2300,29.87
6,2,85,4,1,1,1,1,1,1,0,0,2300,27.06
6,3,70,3,0,0,0,1,0,0,0,0,2300,32.86
6,3,70,3,1,1,1,1,0,0,0,0,2300,32.86
6,1,55,2,1,1,1,1,0,1,0,0,2300,41.82
6,4,110,4,1,1,1,1,0,1,0,1,2300,20.91
6,4,82,4,1,1,1,0,0,0,0,0,2300,28.05
6,6,75,3,1,1,1,1,0,0,0,0,2300,30.67
6,1,89,4,1,1,1,1,0,1,0,0,2300,25.84
6,5,80,3,1,1,1,1,0,0,0,0,2300,28.75
6,5,71,3,1,1,1,1,1,0,0,1,2300,32.39
6,5,97,4,1,1,1,0,0,0,0,0,2300,23.71
6,4,102,4,0,0,0,0,0,0,0,0,2300,22.55
6,2,54,2,1,1,1,0,0,0,0,0,2300,42.59
7,1,72,3,1,1,1,0,0,0,1,0,2300,31.94
7,2,97,4,1,1,1,1,0,0,0,0,2300,23.71
8,2,85,4,1,1,1,1,0,1,0,0,2300,27.06
8,4,95,4,1,1,1,0,0,0,0,0,2300,24.21
9,4,74,3,0,0,0,1,0,0,0,0,2300,31.08
10,2,50,2,1,1,1,1,0,1,0,0,2300,46.00
10,7,160,4,1,1,1,0,0,0,0,0,2300,14.38
10,4,75,3,1,1,1,0,0,0,0,0,2300,30.67
11,6,65,3,1,1,1,1,0,1,0,0,2300,35.38
13,3,110,5,1,1,1,1,0,1,0,0,2300,20.91
13,5,105,3,1,1,1,0,0,0,0,0,2300,21.90
13,3,120,4,1,1,1,0,0,0,0,0,2300,19.17
14,1,105,3,0,0,0,1,0,1,0,0,2300,21.90
14,4,113,4,1,1,1,0,0,0,0,1,2300,20.35
14,4,100,3,1,1,1,1,0,0,0,0,2300,23.00
14,4,130,5,0,0,0,1,0,1,0,0,2300,17.69
14,4,73,3,0,0,0,0,0,0,0,1,2300,31.51
14,1,88,4,1,1,1,1,1,1,0,0,2300,26.14
14,5,68,3,1,1,1,1,0,0,0,0,2300,33.82
14,3,110,4,1,1,1,1,0,0,0,0,2300,20.91
14,2,108,3,1,1,1,0,0,0,0,0,2300,21.30
14,1,73,3,1,1,1,1,0,1,0,0,2300,31.51
14,4,97,3,1,1,1,1,0,0,1,0,2300,23.71
14,7,80,3,1,1,1,0,0,1,0,0,2300,28.75
14,3,82,3,1,1,0,0,1,0,1,1,2300,28.05
14,3,89,3,1,1,1,0,0,0,0,0,2300,25.84
14,1,85,3,1,1,1,0,0,0,0,0,2300,27.06
14,3,96,3,0,0,0,0,0,0,0,0,2300,23.96
14,3,85,3,0,0,0,0,0,0,0,0,2300,27.06
15,2,124,4,1,1,1,1,1,1,0,0,2300,18.55
15,1,90,3,1,1,1,1,1,0,0,0,2300,25.56
15,3,84,3,1,1,1,0,0,0,0,0,2300,27.38
15,1,50,2,1,1,1,1,0,1,0,0,2300,46.00
15,4,90,4,1,1,1,0,0,0,0,0,2300,25.56
15,1,86,4,1,1,1,0,1,0,0,0,2300,26.74
16,1,67,4,1,1,1,1,0,0,0,0,2300,34.33
17,4,150,4,1,1,1,1,0,1,0,0,2300,15.33
17,6,145,4,1,1,1,1,0,1,0,0,2300,15.86
17,1,75,3,1,1,1,1,0,1,0,0,2300,30.67
17,1,70,3,1,1,1,1,0,1,0,0,2300,32.86
17,2,70,3,1,1,1,1,0,1,0,0,2300,32.86
17,2,78,3,1,1,1,1,0,1,0,0,2300,29.49
17,3,156,4,1,1,1,1,0,1,0,0,2300,14.74
17,3,75,3,1,1,1,0,0,0,0,0,2300,30.67
17,1,75,3,1,1,1,1,0,0,0,0,2300,30.67
17,4,135,4,0,0,0,0,0,0,0,0,2300,17.04
17,5,109,4,1,1,1,0,0,0,0,0,2300,21.10
18,4,45,2,1,1,1,1,0,0,0,0,2300,51.11
18,2,72,3,1,1,1,1,0,0,0,0,2300,31.94
18,1,71,3,1,1,1,1,0,0,0,0,2300,32.39
18,5,31,2,1,1,1,1,0,0,0,0,2300,74.19
18,5,40,3,1,1,1,0,0,0,0,0,2300,57.50
18,1,38,3,1,1,1,0,0,0,0,0,2300,60.53
20,1,40,2,1,1,1,1,0,0,1,0,2300,57.50
22,3,115,4,1,1,1,0,0,0,0,1,2300,20.00
22,3,55,2,1,1,1,0,0,0,0,0,2300,41.82
22,1,105,4,1,1,1,0,0,1,0,0,2300,21.90
22,2,123,4,1,1,1,0,0,0,0,1,2300,18.70
22,1,70,3,1,1,1,0,0,0,0,0,2300,32.86
22,2,108,4,1,1,1,0,0,0,0,0,2300,21.30
22,4,80,3,1,1,1,1,0,1,0,0,2300,28.75
22,8,162,5,1,1,1,1,1,0,0,0,2300,14.20
22,2,54,2,1,1,1,1,0,1,0,0,2300,42.59
22,3,80,3,1,1,1,1,0,1,0,0,2300,28.75
22,1,115,3,1,1,1,1,1,1,0,0,2300,20.00
22,3,120,4,1,1,1,1,0,0,0,0,2300,19.17
22,3,75,3,1,1,1,1,0,1,0,0,2300,30.67
22,3,136,4,1,1,1,0,0,0,0,0,2300,16.91
22,1,75,3,1,1,1,1,0,1,1,1,2300,30.67
22,1,90,1,1,1,1,1,0,1,0,0,2300,25.56
22,1,115,4,1,1,0,1,1,0,0,1,2300,20.00
22,2,150,5,1,1,1,0,0,0,0,0,2300,15.33
22,3,100,3,1,1,1,0,0,0,0,0,2300,23.00
22,6,120,3,1,1,1,0,0,0,1,1,2300,19.17
22,6,129,4,1,1,1,0,1,0,0,1,2300,17.83
22,2,70,4,1,1,1,0,0,0,0,0,2300,32.86
22,3,75,3,1,1,1,0,0,0,0,0,2300,30.67
22,4,88,3,0,0,0,0,0,0,0,0,2300,26.14
22,3,90,4,1,1,0,0,0,0,0,1,2300,25.56
23,1,120,4,1,1,1,0,0,0,0,1,2300,19.17
24,4,78,3,1,1,1,0,0,0,0,0,2300,29.49
24,1,75,3,1,1,0,0,1,0,0,1,2300,30.67
25,5,120,4,1,1,1,1,0,1,0,1,2300,19.17
25,2,107,3,0,0,0,0,0,0,0,0,2300,21.50
25,3,107,3,1,1,1,1,1,1,0,1,2300,21.50
25,4,130,4,0,0,0,1,0,0,0,0,2300,17.69
25,1,140,5,1,1,1,0,1,0,0,0,2300,16.43
25,1,132,4,1,1,1,0,0,0,0,1,2300,17.42
25,1,90,3,1,1,1,0,1,0,0,1,2300,25.56
25,1,80,3,1,1,1,0,0,0,0,0,2300,28.75
25,4,98,4,1,1,1,0,0,0,0,0,2300,23.47
25,4,75,3,0,0,0,0,0,0,0,0,2300,30.67
26,1,102,3,1,1,1,1,0,0,0,0,2300,22.55
27,4,132,4,1,1,1,1,1,1,0,1,2300,17.42
27,1,78,3,0,0,0,0,0,0,0,0,2300,29.49
27,4,120,4,1,1,1,0,0,0,0,0,2300,19.17
27,4,70,2,1,1,1,1,0,0,0,0,2300,32.86
27,1,110,5,1,1,1,0,0,0,0,0,2300,20.91
27,2,90,3,1,1,1,0,0,0,0,1,2300,25.56
27,3,75,3,1,1,1,1,0,0,0,0,2300,30.67
27,1,76,2,1,1,1,1,0,1,0,0,2300,30.26
27,2,85,3,1,1,1,1,0,0,0,1,2300,27.06
27,2,55,3,1,1,1,1,0,0,0,0,2300,41.82
27,3,110,4,1,1,1,0,0,0,0,0,2300,20.91
28,1,115,4,1,1,1,1,0,1,1,0,2300,20.00
3,5,85,4,1,1,1,1,0,0,0,0,2350,27.65
7,6,90,4,1,1,1,0,0,0,0,0,2350,26.11
9,4,72,3,1,1,1,0,0,0,0,0,2350,32.64
10,3,90,4,1,1,1,1,0,1,1,0,2350,26.11
14,1,65,2,1,1,1,0,0,0,0,0,2350,36.15
15,3,83,3,1,1,1,0,0,0,0,0,2350,28.31
17,1,102,4,1,1,1,0,1,0,0,0,2350,23.04
18,3,80,3,1,1,1,0,0,0,0,0,2350,29.38
20,1,108,4,1,1,1,1,0,1,0,1,2350,21.76
24,3,95,4,1,1,1,0,1,0,0,1,2350,24.74
24,4,86,3,1,1,1,0,0,0,0,0,2350,27.33
27,1,85,3,1,1,1,0,1,0,0,0,2350,27.65
17,4,130,5,1,1,1,0,0,0,0,0,2360,18.15
4,1,160,4,0,0,0,1,0,1,0,0,2370,14.81
2,3,76,3,1,1,1,1,0,0,0,0,2400,31.58
2,5,85,2,1,1,1,0,0,0,0,0,2400,28.24
2,2,45,3,0,0,0,0,0,0,0,0,2400,53.33
3,2,138,4,1,1,1,1,0,0,0,1,2400,17.39
4,5,75,3,0,0,0,0,0,0,0,0,2400,32.00
4,1,50,2,1,1,1,1,0,1,0,0,2400,48.00
4,5,80,4,0,0,0,0,0,0,0,0,2400,30.00
4,2,86,4,1,1,1,1,0,1,0,0,2400,27.91
4,5,165,5,0,0,0,0,0,0,0,0,2400,14.55
4,2,95,4,1,1,1,0,0,0,0,0,2400,25.26
5,1,50,2,1,1,1,0,0,0,0,0,2400,48.00
5,2,85,4,1,1,1,1,0,0,0,0,2400,28.24
5,1,65,4,1,1,1,1,0,1,0,0,2400,36.92
5,4,96,4,0,0,0,0,0,0,0,0,2400,25.00
